depot,route,date,min,min_rest,max,max_rest,min_path,max_path,min_resp_path,max_resp_path,min_distance,max_distance,levenshtein_distance_2,min_number_delivery_points,max_number_delivery_points,missing_in_min,missing_in_max,sequence_similarity
0521,316,20220531,052448,180-0,073720,153-153,0521_316-20220531/0521_316-20220531-052448-180-0.json,0521_316-20220531/0521_316-20220531-073720-153-153.json,0521_316-20220531/0521_316-20220531-052448-180-0.txt,0521_316-20220531/0521_316-20220531-073720-153-153.txt,23.675,23.931,160,182,155,9.0,36.0,0.1921921921921922
0521,316,20220601,054031,181-0,065345,177-177,0521_316-20220601/0521_316-20220601-054031-181-0.json,0521_316-20220601/0521_316-20220601-065345-177-177.json,0521_316-20220601/0521_316-20220601-054031-181-0.txt,0521_316-20220601/0521_316-20220601-065345-177-177.txt,23.314,24.13,179,183,179,6.0,10.0,0.3463687150837989
0521,316,20220602,051614,161-0,075244,96-96,0521_316-20220602/0521_316-20220602-051614-161-0.json,0521_316-20220602/0521_316-20220602-075244-96-96.json,0521_316-20220602/0521_316-20220602-051614-161-0.txt,0521_316-20220602/0521_316-20220602-075244-96-96.txt,23.119,17.809,135,163,98,4.0,69.0,0.2490272373540856
0521,316,20220603,051511,187-0,072913,156-156,0521_316-20220603/0521_316-20220603-051511-187-0.json,0521_316-20220603/0521_316-20220603-072913-156-156.json,0521_316-20220603/0521_316-20220603-051511-187-0.txt,0521_316-20220603/0521_316-20220603-072913-156-156.txt,24.82,24.342,163,189,158,2.0,33.0,0.18075801749271136
0521,316,20220607,055410,123-0,064949,123-123,0521_316-20220607/0521_316-20220607-055410-123-0.json,0521_316-20220607/0521_316-20220607-064949-123-123.json,0521_316-20220607/0521_316-20220607-055410-123-0.txt,0521_316-20220607/0521_316-20220607-064949-123-123.txt,22.323,22.731,39,125,125,0.0,0.0,0.8373983739837398
0521,316,20220608,051630,178-0,074045,153-153,0521_316-20220608/0521_316-20220608-051630-178-0.json,0521_316-20220608/0521_316-20220608-074045-153-153.json,0521_316-20220608/0521_316-20220608-051630-178-0.txt,0521_316-20220608/0521_316-20220608-074045-153-153.txt,23.901,24.101,174,180,155,20.0,45.0,0.18731117824773413
0521,316,20220609,051752,190-0,074232,162-162,0521_316-20220609/0521_316-20220609-051752-190-0.json,0521_316-20220609/0521_316-20220609-074232-162-162.json,0521_316-20220609/0521_316-20220609-051752-190-0.txt,0521_316-20220609/0521_316-20220609-074232-162-162.txt,23.492,23.229,180,192,164,11.0,39.0,0.07954545454545454
0521,316,20220610,065138,120-0,112222,125-125,0521_316-20220610/0521_316-20220610-065138-120-0.json,0521_316-20220610/0521_316-20220610-112222-125-125.json,0521_316-20220610/0521_316-20220610-065138-120-0.txt,0521_316-20220610/0521_316-20220610-112222-125-125.txt,19.179,19.825,123,122,127,8.0,3.0,0.2857142857142857
0521,316,20220613,050659,142-0,075619,135-135,0521_316-20220613/0521_316-20220613-050659-142-0.json,0521_316-20220613/0521_316-20220613-075619-135-135.json,0521_316-20220613/0521_316-20220613-050659-142-0.txt,0521_316-20220613/0521_316-20220613-075619-135-135.txt,23.678,23.361,127,144,137,11.0,18.0,0.10830324909747292
0521,316,20220614,051301,201-0,080043,150-150,0521_316-20220614/0521_316-20220614-051301-201-0.json,0521_316-20220614/0521_316-20220614-080043-150-150.json,0521_316-20220614/0521_316-20220614-051301-201-0.txt,0521_316-20220614/0521_316-20220614-080043-150-150.txt,24.499,22.122,190,203,152,5.0,56.0,0.12535612535612536
0521,316,20220615,062428,145-0,072100,140-140,0521_316-20220615/0521_316-20220615-062428-145-0.json,0521_316-20220615/0521_316-20220615-072100-140-140.json,0521_316-20220615/0521_316-20220615-062428-145-0.txt,0521_316-20220615/0521_316-20220615-072100-140-140.txt,30.359,22.682,111,147,142,0.0,5.0,0.6105263157894737
0521,316,20220616,063951,144-0,071413,136-136,0521_316-20220616/0521_316-20220616-063951-144-0.json,0521_316-20220616/0521_316-20220616-071413-136-136.json,0521_316-20220616/0521_316-20220616-063951-144-0.txt,0521_316-20220616/0521_316-20220616-071413-136-136.txt,31.527,23.975,73,146,138,0.0,8.0,0.7357142857142858
0521,316,20220617,050837,159-0,073131,136-136,0521_316-20220617/0521_316-20220617-050837-159-0.json,0521_316-20220617/0521_316-20220617-073131-136-136.json,0521_316-20220617/0521_316-20220617-050837-159-0.txt,0521_316-20220617/0521_316-20220617-073131-136-136.txt,23.961,23.647,157,161,138,6.0,29.0,0.2033898305084746
0521,316,20220620,053111,125-0,072702,111-111,0521_316-20220620/0521_316-20220620-053111-125-0.json,0521_316-20220620/0521_316-20220620-072702-111-111.json,0521_316-20220620/0521_316-20220620-053111-125-0.txt,0521_316-20220620/0521_316-20220620-072702-111-111.txt,22.207,22.166,125,127,113,8.0,22.0,0.22033898305084745
0521,316,20220621,051922,191-0,065350,152-152,0521_316-20220621/0521_316-20220621-051922-191-0.json,0521_316-20220621/0521_316-20220621-065350-152-152.json,0521_316-20220621/0521_316-20220621-051922-191-0.txt,0521_316-20220621/0521_316-20220621-065350-152-152.txt,25.451,25.2,172,193,154,6.0,45.0,0.18658892128279883
0521,316,20220622,050523,161-0,072754,132-132,0521_316-20220622/0521_316-20220622-050523-161-0.json,0521_316-20220622/0521_316-20220622-072754-132-132.json,0521_316-20220622/0521_316-20220622-050523-161-0.txt,0521_316-20220622/0521_316-20220622-072754-132-132.txt,23.018,23.26,140,163,134,8.0,37.0,0.06143344709897611
0521,317,20220530,061643,37-37,061817,36-36,0521_317-20220530/0521_317-20220530-061643-37-37.json,0521_317-20220530/0521_317-20220530-061817-36-36.json,0521_317-20220530/0521_317-20220530-061643-37-37.txt,0521_317-20220530/0521_317-20220530-061817-36-36.txt,61.28,61.276,1,39,38,0.0,1.0,0.9863013698630136
0521,317,20220531,055346,41-0,061540,38-38,0521_317-20220531/0521_317-20220531-055346-41-0.json,0521_317-20220531/0521_317-20220531-061540-38-38.json,0521_317-20220531/0521_317-20220531-055346-41-0.txt,0521_317-20220531/0521_317-20220531-061540-38-38.txt,61.489,62.862,5,43,40,0.0,3.0,0.9367088607594937
0521,317,20220601,064457,48-0,071323,45-45,0521_317-20220601/0521_317-20220601-064457-48-0.json,0521_317-20220601/0521_317-20220601-071323-45-45.json,0521_317-20220601/0521_317-20220601-064457-48-0.txt,0521_317-20220601/0521_317-20220601-071323-45-45.txt,132.672,65.865,3,50,47,0.0,3.0,0.967741935483871
0521,317,20220602,060728,56-0,063824,53-53,0521_317-20220602/0521_317-20220602-060728-56-0.json,0521_317-20220602/0521_317-20220602-063824-53-53.json,0521_317-20220602/0521_317-20220602-060728-56-0.txt,0521_317-20220602/0521_317-20220602-063824-53-53.txt,136.478,75.97,22,58,55,1.0,4.0,0.7889908256880734
0521,317,20220603,054724,44-0,061155,37-37,0521_317-20220603/0521_317-20220603-054724-44-0.json,0521_317-20220603/0521_317-20220603-061155-37-37.json,0521_317-20220603/0521_317-20220603-054724-44-0.txt,0521_317-20220603/0521_317-20220603-061155-37-37.txt,136.062,59.303,41,46,39,0.0,7.0,0.1728395061728395
0521,317,20220604,073822,65-0,084155,74-74,0521_317-20220604/0521_317-20220604-073822-65-0.json,0521_317-20220604/0521_317-20220604-084155-74-74.json,0521_317-20220604/0521_317-20220604-073822-65-0.txt,0521_317-20220604/0521_317-20220604-084155-74-74.txt,33.715,39.144,44,67,76,10.0,1.0,0.6330935251798561
0521,317,20220607,060821,42-0,064610,23-23,0521_317-20220607/0521_317-20220607-060821-42-0.json,0521_317-20220607/0521_317-20220607-064610-23-23.json,0521_317-20220607/0521_317-20220607-060821-42-0.txt,0521_317-20220607/0521_317-20220607-064610-23-23.txt,67.394,42.936,19,44,25,0.0,19.0,0.7076923076923077
0521,317,20220608,055636,36-0,062039,21-21,0521_317-20220608/0521_317-20220608-055636-36-0.json,0521_317-20220608/0521_317-20220608-062039-21-21.json,0521_317-20220608/0521_317-20220608-055636-36-0.txt,0521_317-20220608/0521_317-20220608-062039-21-21.txt,68.105,47.944,15,38,23,0.0,15.0,0.7368421052631579
0521,317,20220609,060333,50-0,062726,29-29,0521_317-20220609/0521_317-20220609-060333-50-0.json,0521_317-20220609/0521_317-20220609-062726-29-29.json,0521_317-20220609/0521_317-20220609-060333-50-0.txt,0521_317-20220609/0521_317-20220609-062726-29-29.txt,70.104,42.852,21,52,31,0.0,21.0,0.7341772151898734
0521,317,20220610,055854,36-0,064420,12-12,0521_317-20220610/0521_317-20220610-055854-36-0.json,0521_317-20220610/0521_317-20220610-064420-12-12.json,0521_317-20220610/0521_317-20220610-055854-36-0.txt,0521_317-20220610/0521_317-20220610-064420-12-12.txt,65.493,41.535,24,38,14,0.0,24.0,0.5
0521,317,20220611,065359,31-0,071113,31-31,0521_317-20220611/0521_317-20220611-065359-31-0.json,0521_317-20220611/0521_317-20220611-071113-31-31.json,0521_317-20220611/0521_317-20220611-065359-31-0.txt,0521_317-20220611/0521_317-20220611-071113-31-31.txt,21.97,22.589,14,33,33,1.0,1.0,0.7419354838709677
0521,317,20220613,053157,44-0,063631,13-13,0521_317-20220613/0521_317-20220613-053157-44-0.json,0521_317-20220613/0521_317-20220613-063631-13-13.json,0521_317-20220613/0521_317-20220613-053157-44-0.txt,0521_317-20220613/0521_317-20220613-063631-13-13.txt,68.681,49.356,35,45,15,3.0,33.0,0.25
0521,317,20220614,055153,39-0,062143,27-27,0521_317-20220614/0521_317-20220614-055153-39-0.json,0521_317-20220614/0521_317-20220614-062143-27-27.json,0521_317-20220614/0521_317-20220614-055153-39-0.txt,0521_317-20220614/0521_317-20220614-062143-27-27.txt,66.771,60.989,18,41,29,6.0,18.0,0.5454545454545454
0521,317,20220615,061141,44-0,063944,39-39,0521_317-20220615/0521_317-20220615-061141-44-0.json,0521_317-20220615/0521_317-20220615-063944-39-39.json,0521_317-20220615/0521_317-20220615-061141-44-0.txt,0521_317-20220615/0521_317-20220615-063944-39-39.txt,63.48,63.476,7,46,41,0.0,5.0,0.9156626506024096
0521,317,20220616,060827,42-42,070926,44-44,0521_317-20220616/0521_317-20220616-060827-42-42.json,0521_317-20220616/0521_317-20220616-070926-44-44.json,0521_317-20220616/0521_317-20220616-060827-42-42.txt,0521_317-20220616/0521_317-20220616-070926-44-44.txt,66.428,69.694,6,44,46,2.0,0.0,0.9302325581395349
0521,317,20220617,065044,60-0,072325,58-58,0521_317-20220617/0521_317-20220617-065044-60-0.json,0521_317-20220617/0521_317-20220617-072325-58-58.json,0521_317-20220617/0521_317-20220617-065044-60-0.txt,0521_317-20220617/0521_317-20220617-072325-58-58.txt,77.047,80.08,5,61,60,1.0,2.0,0.9572649572649573
0521,317,20220618,055103,63-0,062245,59-59,0521_317-20220618/0521_317-20220618-055103-63-0.json,0521_317-20220618/0521_317-20220618-062245-59-59.json,0521_317-20220618/0521_317-20220618-055103-63-0.txt,0521_317-20220618/0521_317-20220618-062245-59-59.txt,32.72,32.029,6,65,61,1.0,5.0,0.9508196721311475
0521,317,20220620,055814,47-0,064842,44-44,0521_317-20220620/0521_317-20220620-055814-47-0.json,0521_317-20220620/0521_317-20220620-064842-44-44.json,0521_317-20220620/0521_317-20220620-055814-47-0.txt,0521_317-20220620/0521_317-20220620-064842-44-44.txt,66.787,63.991,20,49,46,0.0,3.0,0.7252747252747253
0521,317,20220621,055909,45-0,064410,46-46,0521_317-20220621/0521_317-20220621-055909-45-0.json,0521_317-20220621/0521_317-20220621-064410-46-46.json,0521_317-20220621/0521_317-20220621-055909-45-0.txt,0521_317-20220621/0521_317-20220621-064410-46-46.txt,62.501,66.25,11,47,48,2.0,1.0,0.8791208791208791
0521,317,20220622,052039,45-0,061809,43-43,0521_317-20220622/0521_317-20220622-052039-45-0.json,0521_317-20220622/0521_317-20220622-061809-43-43.json,0521_317-20220622/0521_317-20220622-052039-45-0.txt,0521_317-20220622/0521_317-20220622-061809-43-43.txt,66.967,67.057,12,47,45,2.0,4.0,0.8636363636363636
0521,318,20220530,061421,127-127,065016,115-115,0521_318-20220530/0521_318-20220530-061421-127-127.json,0521_318-20220530/0521_318-20220530-065016-115-115.json,0521_318-20220530/0521_318-20220530-061421-127-127.txt,0521_318-20220530/0521_318-20220530-065016-115-115.txt,28.723,28.44,12,129,117,0.0,12.0,0.9504132231404959
0521,318,20220531,054346,153-0,062932,117-117,0521_318-20220531/0521_318-20220531-054346-153-0.json,0521_318-20220531/0521_318-20220531-062932-117-117.json,0521_318-20220531/0521_318-20220531-054346-153-0.txt,0521_318-20220531/0521_318-20220531-062932-117-117.txt,31.544,29.26,116,155,119,0.0,36.0,0.18518518518518517
0521,318,20220601,060027,157-0,064904,119-119,0521_318-20220601/0521_318-20220601-060027-157-0.json,0521_318-20220601/0521_318-20220601-064904-119-119.json,0521_318-20220601/0521_318-20220601-060027-157-0.txt,0521_318-20220601/0521_318-20220601-064904-119-119.txt,32.053,29.829,110,159,121,0.0,38.0,0.32608695652173914
0521,318,20220602,055654,149-0,064553,111-111,0521_318-20220602/0521_318-20220602-055654-149-0.json,0521_318-20220602/0521_318-20220602-064553-111-111.json,0521_318-20220602/0521_318-20220602-055654-149-0.txt,0521_318-20220602/0521_318-20220602-064553-111-111.txt,31.73,31.435,115,151,113,0.0,38.0,0.4076923076923077
0521,318,20220603,054738,131-0,063738,93-93,0521_318-20220603/0521_318-20220603-054738-131-0.json,0521_318-20220603/0521_318-20220603-063738-93-93.json,0521_318-20220603/0521_318-20220603-054738-131-0.txt,0521_318-20220603/0521_318-20220603-063738-93-93.txt,31.161,26.284,120,133,95,0.0,38.0,0.19642857142857142
0521,318,20220607,054157,145-0,062924,117-117,0521_318-20220607/0521_318-20220607-054157-145-0.json,0521_318-20220607/0521_318-20220607-062924-117-117.json,0521_318-20220607/0521_318-20220607-054157-145-0.txt,0521_318-20220607/0521_318-20220607-062924-117-117.txt,31.672,32.69,92,147,119,0.0,28.0,0.4351145038167939
0521,318,20220608,054713,157-0,063646,117-117,0521_318-20220608/0521_318-20220608-054713-157-0.json,0521_318-20220608/0521_318-20220608-063646-117-117.json,0521_318-20220608/0521_318-20220608-054713-157-0.txt,0521_318-20220608/0521_318-20220608-063646-117-117.txt,30.795,30.118,105,159,119,0.0,40.0,0.39416058394160586
0521,318,20220609,061227,154-0,070508,110-110,0521_318-20220609/0521_318-20220609-061227-154-0.json,0521_318-20220609/0521_318-20220609-070508-110-110.json,0521_318-20220609/0521_318-20220609-061227-154-0.txt,0521_318-20220609/0521_318-20220609-070508-110-110.txt,33.142,28.322,100,156,112,0.0,44.0,0.4318181818181818
0521,318,20220610,054414,152-0,063729,111-111,0521_318-20220610/0521_318-20220610-054414-152-0.json,0521_318-20220610/0521_318-20220610-063729-111-111.json,0521_318-20220610/0521_318-20220610-054414-152-0.txt,0521_318-20220610/0521_318-20220610-063729-111-111.txt,32.598,31.697,122,154,113,0.0,41.0,0.2813688212927757
0521,318,20220611,060252,43-0,063741,36-36,0521_318-20220611/0521_318-20220611-060252-43-0.json,0521_318-20220611/0521_318-20220611-063741-36-36.json,0521_318-20220611/0521_318-20220611-060252-43-0.txt,0521_318-20220611/0521_318-20220611-063741-36-36.txt,25.669,26.107,16,45,38,0.0,7.0,0.7848101265822784
0521,318,20220613,054645,131-0,063304,112-112,0521_318-20220613/0521_318-20220613-054645-131-0.json,0521_318-20220613/0521_318-20220613-063304-112-112.json,0521_318-20220613/0521_318-20220613-054645-131-0.txt,0521_318-20220613/0521_318-20220613-063304-112-112.txt,30.457,33.428,101,133,114,0.0,19.0,0.3786008230452675
0521,318,20220614,054916,153-0,063947,119-119,0521_318-20220614/0521_318-20220614-054916-153-0.json,0521_318-20220614/0521_318-20220614-063947-119-119.json,0521_318-20220614/0521_318-20220614-054916-153-0.txt,0521_318-20220614/0521_318-20220614-063947-119-119.txt,33.797,31.403,106,155,121,0.0,34.0,0.41911764705882354
0521,318,20220615,055645,151-0,063758,114-114,0521_318-20220615/0521_318-20220615-055645-151-0.json,0521_318-20220615/0521_318-20220615-063758-114-114.json,0521_318-20220615/0521_318-20220615-055645-151-0.txt,0521_318-20220615/0521_318-20220615-063758-114-114.txt,31.885,28.842,98,153,116,0.0,37.0,0.44528301886792454
0521,318,20220616,053855,134-0,062730,98-98,0521_318-20220616/0521_318-20220616-053855-134-0.json,0521_318-20220616/0521_318-20220616-062730-98-98.json,0521_318-20220616/0521_318-20220616-053855-134-0.txt,0521_318-20220616/0521_318-20220616-062730-98-98.txt,30.825,29.184,80,136,100,3.0,39.0,0.3879310344827586
0521,318,20220617,050530,122-0,073217,93-93,0521_318-20220617/0521_318-20220617-050530-122-0.json,0521_318-20220617/0521_318-20220617-073217-93-93.json,0521_318-20220617/0521_318-20220617-050530-122-0.txt,0521_318-20220617/0521_318-20220617-073217-93-93.txt,31.46,31.454,109,124,95,8.0,37.0,0.20465116279069767
0521,318,20220620,070712,100-0,073321,69-69,0521_318-20220620/0521_318-20220620-070712-100-0.json,0521_318-20220620/0521_318-20220620-073321-69-69.json,0521_318-20220620/0521_318-20220620-070712-100-0.txt,0521_318-20220620/0521_318-20220620-073321-69-69.txt,29.625,27.147,87,102,71,0.0,31.0,0.22485207100591717
0521,318,20220621,054806,157-0,064248,116-116,0521_318-20220621/0521_318-20220621-054806-157-0.json,0521_318-20220621/0521_318-20220621-064248-116-116.json,0521_318-20220621/0521_318-20220621-054806-157-0.txt,0521_318-20220621/0521_318-20220621-064248-116-116.txt,32.598,30.077,87,159,118,0.0,41.0,0.5714285714285714
0521,318,20220622,054439,156-0,062708,118-118,0521_318-20220622/0521_318-20220622-054439-156-0.json,0521_318-20220622/0521_318-20220622-062708-118-118.json,0521_318-20220622/0521_318-20220622-054439-156-0.txt,0521_318-20220622/0521_318-20220622-062708-118-118.txt,31.968,27.547,131,158,120,0.0,38.0,0.32116788321167883
0521,319,20220531,084234,128-0,095814,136-136,0521_319-20220531/0521_319-20220531-084234-128-0.json,0521_319-20220531/0521_319-20220531-095814-136-136.json,0521_319-20220531/0521_319-20220531-084234-128-0.txt,0521_319-20220531/0521_319-20220531-095814-136-136.txt,23.155,24.982,109,130,138,10.0,2.0,0.3939393939393939
0521,319,20220601,084320,108-0,093553,108-108,0521_319-20220601/0521_319-20220601-084320-108-0.json,0521_319-20220601/0521_319-20220601-093553-108-108.json,0521_319-20220601/0521_319-20220601-084320-108-0.txt,0521_319-20220601/0521_319-20220601-093553-108-108.txt,21.58,21.58,0,110,110,0.0,0.0,1.0
0521,319,20220602,082616,94-0,092325,91-91,0521_319-20220602/0521_319-20220602-082616-94-0.json,0521_319-20220602/0521_319-20220602-092325-91-91.json,0521_319-20220602/0521_319-20220602-082616-94-0.txt,0521_319-20220602/0521_319-20220602-092325-91-91.txt,20.67,20.66,3,96,93,0.0,3.0,0.9837837837837838
0521,319,20220603,084251,90-0,092439,87-87,0521_319-20220603/0521_319-20220603-084251-90-0.json,0521_319-20220603/0521_319-20220603-092439-87-87.json,0521_319-20220603/0521_319-20220603-084251-90-0.txt,0521_319-20220603/0521_319-20220603-092439-87-87.txt,21.048,21.008,3,92,89,0.0,3.0,0.9830508474576272
0521,319,20220607,082656,82-0,090455,81-81,0521_319-20220607/0521_319-20220607-082656-82-0.json,0521_319-20220607/0521_319-20220607-090455-81-81.json,0521_319-20220607/0521_319-20220607-082656-82-0.txt,0521_319-20220607/0521_319-20220607-090455-81-81.txt,21.73,21.706,1,84,83,0.0,1.0,0.9938650306748467
0521,319,20220608,090129,128-0,094534,127-127,0521_319-20220608/0521_319-20220608-090129-128-0.json,0521_319-20220608/0521_319-20220608-094534-127-127.json,0521_319-20220608/0521_319-20220608-090129-128-0.txt,0521_319-20220608/0521_319-20220608-094534-127-127.txt,21.608,21.603,1,130,129,0.0,1.0,0.996078431372549
0521,319,20220609,090437,112-0,093441,112-112,0521_319-20220609/0521_319-20220609-090437-112-0.json,0521_319-20220609/0521_319-20220609-093441-112-112.json,0521_319-20220609/0521_319-20220609-090437-112-0.txt,0521_319-20220609/0521_319-20220609-093441-112-112.txt,20.894,20.894,0,114,114,0.0,0.0,1.0
0521,319,20220610,092633,117-0,103000,117-117,0521_319-20220610/0521_319-20220610-092633-117-0.json,0521_319-20220610/0521_319-20220610-103000-117-117.json,0521_319-20220610/0521_319-20220610-092633-117-0.txt,0521_319-20220610/0521_319-20220610-103000-117-117.txt,25.463,25.463,0,119,119,0.0,0.0,1.0
0521,319,20220613,085943,84-0,094727,83-83,0521_319-20220613/0521_319-20220613-085943-84-0.json,0521_319-20220613/0521_319-20220613-094727-83-83.json,0521_319-20220613/0521_319-20220613-085943-84-0.txt,0521_319-20220613/0521_319-20220613-094727-83-83.txt,21.603,21.569,1,86,85,0.0,1.0,0.9940119760479041
0521,319,20220614,080640,93-0,091620,104-104,0521_319-20220614/0521_319-20220614-080640-93-0.json,0521_319-20220614/0521_319-20220614-091620-104-104.json,0521_319-20220614/0521_319-20220614-080640-93-0.txt,0521_319-20220614/0521_319-20220614-091620-104-104.txt,20.018,20.761,77,95,106,16.0,5.0,0.467005076142132
0521,319,20220615,080918,84-0,093904,50-50,0521_319-20220615/0521_319-20220615-080918-84-0.json,0521_319-20220615/0521_319-20220615-093904-50-50.json,0521_319-20220615/0521_319-20220615-080918-84-0.txt,0521_319-20220615/0521_319-20220615-093904-50-50.txt,20.114,25.436,72,86,52,50.0,84.0,0.0
0521,319,20220616,085244,96-96,093516,96-96,0521_319-20220616/0521_319-20220616-085244-96-96.json,0521_319-20220616/0521_319-20220616-093516-96-96.json,0521_319-20220616/0521_319-20220616-085244-96-96.txt,0521_319-20220616/0521_319-20220616-093516-96-96.txt,20.799,20.799,0,98,98,0.0,0.0,1.0
0521,319,20220617,082729,92-0,104613,96-96,0521_319-20220617/0521_319-20220617-082729-92-0.json,0521_319-20220617/0521_319-20220617-104613-96-96.json,0521_319-20220617/0521_319-20220617-082729-92-0.txt,0521_319-20220617/0521_319-20220617-104613-96-96.txt,20.846,19.895,95,94,98,6.0,2.0,0.2127659574468085
0521,319,20220620,091455,84-0,095123,83-83,0521_319-20220620/0521_319-20220620-091455-84-0.json,0521_319-20220620/0521_319-20220620-095123-83-83.json,0521_319-20220620/0521_319-20220620-091455-84-0.txt,0521_319-20220620/0521_319-20220620-095123-83-83.txt,21.793,21.695,1,86,85,0.0,1.0,0.9940119760479041
0521,319,20220621,092507,82-0,104251,82-82,0521_319-20220621/0521_319-20220621-092507-82-0.json,0521_319-20220621/0521_319-20220621-104251-82-82.json,0521_319-20220621/0521_319-20220621-092507-82-0.txt,0521_319-20220621/0521_319-20220621-104251-82-82.txt,25.394,25.763,1,84,84,0.0,0.0,1.0
0521,319,20220622,090214,92-0,095343,89-89,0521_319-20220622/0521_319-20220622-090214-92-0.json,0521_319-20220622/0521_319-20220622-095343-89-89.json,0521_319-20220622/0521_319-20220622-090214-92-0.txt,0521_319-20220622/0521_319-20220622-095343-89-89.txt,22.354,22.058,3,94,91,0.0,3.0,0.9834254143646409
0521,320,20220531,084345,102-0,094356,99-99,0521_320-20220531/0521_320-20220531-084345-102-0.json,0521_320-20220531/0521_320-20220531-094356-99-99.json,0521_320-20220531/0521_320-20220531-084345-102-0.txt,0521_320-20220531/0521_320-20220531-094356-99-99.txt,19.207,19.447,98,104,101,6.0,9.0,0.26865671641791045
0521,320,20220601,084225,99-0,092309,94-94,0521_320-20220601/0521_320-20220601-084225-99-0.json,0521_320-20220601/0521_320-20220601-092309-94-94.json,0521_320-20220601/0521_320-20220601-084225-99-0.txt,0521_320-20220601/0521_320-20220601-092309-94-94.txt,19.627,18.581,92,101,96,0.0,5.0,0.3316062176165803
0521,320,20220603,083903,100-0,085425,95-95,0521_320-20220603/0521_320-20220603-083903-100-0.json,0521_320-20220603/0521_320-20220603-085425-95-95.json,0521_320-20220603/0521_320-20220603-083903-100-0.txt,0521_320-20220603/0521_320-20220603-085425-95-95.txt,19.171,19.581,99,102,97,0.0,5.0,0.08205128205128205
0521,320,20220607,085618,77-0,092711,73-73,0521_320-20220607/0521_320-20220607-085618-77-0.json,0521_320-20220607/0521_320-20220607-092711-73-73.json,0521_320-20220607/0521_320-20220607-085618-77-0.txt,0521_320-20220607/0521_320-20220607-092711-73-73.txt,18.064,18.464,74,79,75,0.0,4.0,0.17333333333333334
0521,320,20220608,084645,120-0,093949,112-112,0521_320-20220608/0521_320-20220608-084645-120-0.json,0521_320-20220608/0521_320-20220608-093949-112-112.json,0521_320-20220608/0521_320-20220608-084645-120-0.txt,0521_320-20220608/0521_320-20220608-093949-112-112.txt,21.433,19.115,115,122,114,1.0,9.0,0.14655172413793102
0521,320,20220609,083924,119-0,093015,119-119,0521_320-20220609/0521_320-20220609-083924-119-0.json,0521_320-20220609/0521_320-20220609-093015-119-119.json,0521_320-20220609/0521_320-20220609-083924-119-0.txt,0521_320-20220609/0521_320-20220609-093015-119-119.txt,21.484,21.395,115,121,121,4.0,4.0,0.11764705882352941
0521,320,20220610,083943,95-0,085644,88-87,0521_320-20220610/0521_320-20220610-083943-95-0.json,0521_320-20220610/0521_320-20220610-085644-88-87.json,0521_320-20220610/0521_320-20220610-083943-95-0.txt,0521_320-20220610/0521_320-20220610-085644-88-87.txt,26.596,19.351,82,97,90,1.0,8.0,0.33879781420765026
0521,320,20220613,085359,80-0,092857,79-79,0521_320-20220613/0521_320-20220613-085359-80-0.json,0521_320-20220613/0521_320-20220613-092857-79-79.json,0521_320-20220613/0521_320-20220613-085359-80-0.txt,0521_320-20220613/0521_320-20220613-092857-79-79.txt,27.036,19.021,76,82,81,7.0,8.0,0.1509433962264151
0521,320,20220614,082632,101-0,090556,94-94,0521_320-20220614/0521_320-20220614-082632-101-0.json,0521_320-20220614/0521_320-20220614-090556-94-94.json,0521_320-20220614/0521_320-20220614-082632-101-0.txt,0521_320-20220614/0521_320-20220614-090556-94-94.txt,27.547,18.283,90,103,96,0.0,7.0,0.3384615384615385
0521,320,20220615,083839,82-0,092403,80-80,0521_320-20220615/0521_320-20220615-083839-82-0.json,0521_320-20220615/0521_320-20220615-092403-80-80.json,0521_320-20220615/0521_320-20220615-083839-82-0.txt,0521_320-20220615/0521_320-20220615-092403-80-80.txt,17.239,18.295,62,84,82,2.0,4.0,0.43209876543209874
0521,320,20220616,090632,75-70,090632,75-70,0521_320-20220616/0521_320-20220616-090632-75-70.json,0521_320-20220616/0521_320-20220616-090632-75-70.json,0521_320-20220616/0521_320-20220616-090632-75-70.txt,0521_320-20220616/0521_320-20220616-090632-75-70.txt,18.708,18.708,0,77,77,0.0,0.0,1.0
0521,320,20220617,082247,81-0,090017,82-82,0521_320-20220617/0521_320-20220617-082247-81-0.json,0521_320-20220617/0521_320-20220617-090017-82-82.json,0521_320-20220617/0521_320-20220617-082247-81-0.txt,0521_320-20220617/0521_320-20220617-090017-82-82.txt,19.458,20.161,81,82,84,7.0,5.0,0.1111111111111111
0521,320,20220620,083758,66-0,091244,66-66,0521_320-20220620/0521_320-20220620-083758-66-0.json,0521_320-20220620/0521_320-20220620-091244-66-66.json,0521_320-20220620/0521_320-20220620-083758-66-0.txt,0521_320-20220620/0521_320-20220620-091244-66-66.txt,18.105,18.809,64,68,68,6.0,6.0,0.12121212121212122
0521,320,20220621,084423,99-0,091959,102-102,0521_320-20220621/0521_320-20220621-084423-99-0.json,0521_320-20220621/0521_320-20220621-091959-102-102.json,0521_320-20220621/0521_320-20220621-084423-99-0.txt,0521_320-20220621/0521_320-20220621-091959-102-102.txt,20.14,20.732,101,101,104,9.0,6.0,0.19900497512437812
0521,320,20220622,084109,81-0,091137,77-77,0521_320-20220622/0521_320-20220622-084109-81-0.json,0521_320-20220622/0521_320-20220622-091137-77-77.json,0521_320-20220622/0521_320-20220622-084109-81-0.txt,0521_320-20220622/0521_320-20220622-091137-77-77.txt,17.489,17.428,81,83,79,1.0,5.0,0.06329113924050633
