depot,route,date,min,min_rest,max,max_rest,min_path,max_path,min_resp_path,max_resp_path
0521,697,20220608,064004,57-0,071556,62-62,0521_697-20220608/0521_697-20220608-064004-57-0.json,0521_697-20220608/0521_697-20220608-071556-62-62.json,0521_697-20220608/0521_697-20220608-064004-57-0.txt,0521_697-20220608/0521_697-20220608-071556-62-62.txt
0521,697,20220609,083706,145-0,100229,187-187,0521_697-20220609/0521_697-20220609-083706-145-0.json,0521_697-20220609/0521_697-20220609-100229-187-187.json,0521_697-20220609/0521_697-20220609-083706-145-0.txt,0521_697-20220609/0521_697-20220609-100229-187-187.txt
0521,697,20220610,083633,156-0,083633,156-0,0521_697-20220610/0521_697-20220610-083633-156-0.json,0521_697-20220610/0521_697-20220610-083633-156-0.json,0521_697-20220610/0521_697-20220610-083633-156-0.txt,0521_697-20220610/0521_697-20220610-083633-156-0.txt
0521,697,20220613,080345,159-0,094124,161-161,0521_697-20220613/0521_697-20220613-080345-159-0.json,0521_697-20220613/0521_697-20220613-094124-161-161.json,0521_697-20220613/0521_697-20220613-080345-159-0.txt,0521_697-20220613/0521_697-20220613-094124-161-161.txt
0521,697,20220614,074752,163-0,102853,202-202,0521_697-20220614/0521_697-20220614-074752-163-0.json,0521_697-20220614/0521_697-20220614-102853-202-202.json,0521_697-20220614/0521_697-20220614-074752-163-0.txt,0521_697-20220614/0521_697-20220614-102853-202-202.txt
0521,697,20220615,090649,197-0,092934,197-197,0521_697-20220615/0521_697-20220615-090649-197-0.json,0521_697-20220615/0521_697-20220615-092934-197-197.json,0521_697-20220615/0521_697-20220615-090649-197-0.txt,0521_697-20220615/0521_697-20220615-092934-197-197.txt
0521,697,20220616,080626,196-0,094016,181-181,0521_697-20220616/0521_697-20220616-080626-196-0.json,0521_697-20220616/0521_697-20220616-094016-181-181.json,0521_697-20220616/0521_697-20220616-080626-196-0.txt,0521_697-20220616/0521_697-20220616-094016-181-181.txt
0521,697,20220617,070133,110-0,082137,75-75,0521_697-20220617/0521_697-20220617-070133-110-0.json,0521_697-20220617/0521_697-20220617-082137-75-75.json,0521_697-20220617/0521_697-20220617-070133-110-0.txt,0521_697-20220617/0521_697-20220617-082137-75-75.txt
0521,697,20220618,063012,53-0,065101,57-57,0521_697-20220618/0521_697-20220618-063012-53-0.json,0521_697-20220618/0521_697-20220618-065101-57-57.json,0521_697-20220618/0521_697-20220618-063012-53-0.txt,0521_697-20220618/0521_697-20220618-065101-57-57.txt
0521,697,20220620,073354,44-0,075729,44-44,0521_697-20220620/0521_697-20220620-073354-44-0.json,0521_697-20220620/0521_697-20220620-075729-44-44.json,0521_697-20220620/0521_697-20220620-073354-44-0.txt,0521_697-20220620/0521_697-20220620-075729-44-44.txt
0521,697,20220621,084936,204-0,094736,203-203,0521_697-20220621/0521_697-20220621-084936-204-0.json,0521_697-20220621/0521_697-20220621-094736-203-203.json,0521_697-20220621/0521_697-20220621-084936-204-0.txt,0521_697-20220621/0521_697-20220621-094736-203-203.txt
0521,697,20220622,080411,85-0,090156,109-109,0521_697-20220622/0521_697-20220622-080411-85-0.json,0521_697-20220622/0521_697-20220622-090156-109-109.json,0521_697-20220622/0521_697-20220622-080411-85-0.txt,0521_697-20220622/0521_697-20220622-090156-109-109.txt
0521,698,20220530,104020,154-154,114309,155-155,0521_698-20220530/0521_698-20220530-104020-154-154.json,0521_698-20220530/0521_698-20220530-114309-155-155.json,0521_698-20220530/0521_698-20220530-104020-154-154.txt,0521_698-20220530/0521_698-20220530-114309-155-155.txt
0521,698,20220531,085508,148-0,095648,105-105,0521_698-20220531/0521_698-20220531-085508-148-0.json,0521_698-20220531/0521_698-20220531-095648-105-105.json,0521_698-20220531/0521_698-20220531-085508-148-0.txt,0521_698-20220531/0521_698-20220531-095648-105-105.txt
0521,698,20220601,083254,139-0,093009,100-100,0521_698-20220601/0521_698-20220601-083254-139-0.json,0521_698-20220601/0521_698-20220601-093009-100-100.json,0521_698-20220601/0521_698-20220601-083254-139-0.txt,0521_698-20220601/0521_698-20220601-093009-100-100.txt
0521,698,20220602,082708,106-0,092905,105-105,0521_698-20220602/0521_698-20220602-082708-106-0.json,0521_698-20220602/0521_698-20220602-092905-105-105.json,0521_698-20220602/0521_698-20220602-082708-106-0.txt,0521_698-20220602/0521_698-20220602-092905-105-105.txt
0521,698,20220603,083430,117-0,092617,118-117,0521_698-20220603/0521_698-20220603-083430-117-0.json,0521_698-20220603/0521_698-20220603-092617-118-117.json,0521_698-20220603/0521_698-20220603-083430-117-0.txt,0521_698-20220603/0521_698-20220603-092617-118-117.txt
0521,698,20220604,054111,69-0,062822,67-67,0521_698-20220604/0521_698-20220604-054111-69-0.json,0521_698-20220604/0521_698-20220604-062822-67-67.json,0521_698-20220604/0521_698-20220604-054111-69-0.txt,0521_698-20220604/0521_698-20220604-062822-67-67.txt
0521,698,20220607,084927,93-0,092826,94-94,0521_698-20220607/0521_698-20220607-084927-93-0.json,0521_698-20220607/0521_698-20220607-092826-94-94.json,0521_698-20220607/0521_698-20220607-084927-93-0.txt,0521_698-20220607/0521_698-20220607-092826-94-94.txt
0521,698,20220608,084832,145-0,093949,147-147,0521_698-20220608/0521_698-20220608-084832-145-0.json,0521_698-20220608/0521_698-20220608-093949-147-147.json,0521_698-20220608/0521_698-20220608-084832-145-0.txt,0521_698-20220608/0521_698-20220608-093949-147-147.txt
0521,698,20220609,083348,115-0,092309,123-123,0521_698-20220609/0521_698-20220609-083348-115-0.json,0521_698-20220609/0521_698-20220609-092309-123-123.json,0521_698-20220609/0521_698-20220609-083348-115-0.txt,0521_698-20220609/0521_698-20220609-092309-123-123.txt
0521,698,20220610,083956,120-0,101832,121-121,0521_698-20220610/0521_698-20220610-083956-120-0.json,0521_698-20220610/0521_698-20220610-101832-121-121.json,0521_698-20220610/0521_698-20220610-083956-120-0.txt,0521_698-20220610/0521_698-20220610-101832-121-121.txt
0521,698,20220611,052802,42-0,060258,57-57,0521_698-20220611/0521_698-20220611-052802-42-0.json,0521_698-20220611/0521_698-20220611-060258-57-57.json,0521_698-20220611/0521_698-20220611-052802-42-0.txt,0521_698-20220611/0521_698-20220611-060258-57-57.txt
0521,698,20220613,085730,101-0,100541,100-100,0521_698-20220613/0521_698-20220613-085730-101-0.json,0521_698-20220613/0521_698-20220613-100541-100-100.json,0521_698-20220613/0521_698-20220613-085730-101-0.txt,0521_698-20220613/0521_698-20220613-100541-100-100.txt
0521,698,20220614,090639,91-0,101612,74-74,0521_698-20220614/0521_698-20220614-090639-91-0.json,0521_698-20220614/0521_698-20220614-101612-74-74.json,0521_698-20220614/0521_698-20220614-090639-91-0.txt,0521_698-20220614/0521_698-20220614-101612-74-74.txt
0521,698,20220615,084634,128-0,094610,131-131,0521_698-20220615/0521_698-20220615-084634-128-0.json,0521_698-20220615/0521_698-20220615-094610-131-131.json,0521_698-20220615/0521_698-20220615-084634-128-0.txt,0521_698-20220615/0521_698-20220615-094610-131-131.txt
0521,698,20220616,082545,104-0,090606,103-103,0521_698-20220616/0521_698-20220616-082545-104-0.json,0521_698-20220616/0521_698-20220616-090606-103-103.json,0521_698-20220616/0521_698-20220616-082545-104-0.txt,0521_698-20220616/0521_698-20220616-090606-103-103.txt
0521,698,20220617,083113,122-0,094659,121-121,0521_698-20220617/0521_698-20220617-083113-122-0.json,0521_698-20220617/0521_698-20220617-094659-121-121.json,0521_698-20220617/0521_698-20220617-083113-122-0.txt,0521_698-20220617/0521_698-20220617-094659-121-121.txt
0521,698,20220618,055500,103-0,065008,102-102,0521_698-20220618/0521_698-20220618-055500-103-0.json,0521_698-20220618/0521_698-20220618-065008-102-102.json,0521_698-20220618/0521_698-20220618-055500-103-0.txt,0521_698-20220618/0521_698-20220618-065008-102-102.txt
0521,698,20220620,081715,59-0,084921,59-59,0521_698-20220620/0521_698-20220620-081715-59-0.json,0521_698-20220620/0521_698-20220620-084921-59-59.json,0521_698-20220620/0521_698-20220620-081715-59-0.txt,0521_698-20220620/0521_698-20220620-084921-59-59.txt
0521,698,20220621,084540,153-0,100503,155-155,0521_698-20220621/0521_698-20220621-084540-153-0.json,0521_698-20220621/0521_698-20220621-100503-155-155.json,0521_698-20220621/0521_698-20220621-084540-153-0.txt,0521_698-20220621/0521_698-20220621-100503-155-155.txt
0521,698,20220622,082343,104-0,091537,104-104,0521_698-20220622/0521_698-20220622-082343-104-0.json,0521_698-20220622/0521_698-20220622-091537-104-104.json,0521_698-20220622/0521_698-20220622-082343-104-0.txt,0521_698-20220622/0521_698-20220622-091537-104-104.txt
0521,860,20220530,104029,135-135,104029,135-135,0521_860-20220530/0521_860-20220530-104029-135-135.json,0521_860-20220530/0521_860-20220530-104029-135-135.json,0521_860-20220530/0521_860-20220530-104029-135-135.txt,0521_860-20220530/0521_860-20220530-104029-135-135.txt
0521,860,20220531,093020,182-0,110318,133-133,0521_860-20220531/0521_860-20220531-093020-182-0.json,0521_860-20220531/0521_860-20220531-110318-133-133.json,0521_860-20220531/0521_860-20220531-093020-182-0.txt,0521_860-20220531/0521_860-20220531-110318-133-133.txt
0521,860,20220601,093040,151-0,110500,144-144,0521_860-20220601/0521_860-20220601-093040-151-0.json,0521_860-20220601/0521_860-20220601-110500-144-144.json,0521_860-20220601/0521_860-20220601-093040-151-0.txt,0521_860-20220601/0521_860-20220601-110500-144-144.txt
0521,860,20220602,085347,129-0,094542,49-49,0521_860-20220602/0521_860-20220602-085347-129-0.json,0521_860-20220602/0521_860-20220602-094542-49-49.json,0521_860-20220602/0521_860-20220602-085347-129-0.txt,0521_860-20220602/0521_860-20220602-094542-49-49.txt
0521,860,20220603,085235,133-0,100702,125-125,0521_860-20220603/0521_860-20220603-085235-133-0.json,0521_860-20220603/0521_860-20220603-100702-125-125.json,0521_860-20220603/0521_860-20220603-085235-133-0.txt,0521_860-20220603/0521_860-20220603-100702-125-125.txt
0521,860,20220607,090542,107-0,095829,107-107,0521_860-20220607/0521_860-20220607-090542-107-0.json,0521_860-20220607/0521_860-20220607-095829-107-107.json,0521_860-20220607/0521_860-20220607-090542-107-0.txt,0521_860-20220607/0521_860-20220607-095829-107-107.txt
0521,860,20220608,090559,138-0,100937,135-135,0521_860-20220608/0521_860-20220608-090559-138-0.json,0521_860-20220608/0521_860-20220608-100937-135-135.json,0521_860-20220608/0521_860-20220608-090559-138-0.txt,0521_860-20220608/0521_860-20220608-100937-135-135.txt
0521,860,20220609,085810,115-0,101050,111-111,0521_860-20220609/0521_860-20220609-085810-115-0.json,0521_860-20220609/0521_860-20220609-101050-111-111.json,0521_860-20220609/0521_860-20220609-085810-115-0.txt,0521_860-20220609/0521_860-20220609-101050-111-111.txt
0521,860,20220610,085455,134-134,095658,134-134,0521_860-20220610/0521_860-20220610-085455-134-134.json,0521_860-20220610/0521_860-20220610-095658-134-134.json,0521_860-20220610/0521_860-20220610-085455-134-134.txt,0521_860-20220610/0521_860-20220610-095658-134-134.txt
0521,860,20220613,090915,126-0,102708,120-120,0521_860-20220613/0521_860-20220613-090915-126-0.json,0521_860-20220613/0521_860-20220613-102708-120-120.json,0521_860-20220613/0521_860-20220613-090915-126-0.txt,0521_860-20220613/0521_860-20220613-102708-120-120.txt
0521,860,20220614,085420,135-0,095207,126-126,0521_860-20220614/0521_860-20220614-085420-135-0.json,0521_860-20220614/0521_860-20220614-095207-126-126.json,0521_860-20220614/0521_860-20220614-085420-135-0.txt,0521_860-20220614/0521_860-20220614-095207-126-126.txt
0521,860,20220615,090737,108-0,100709,102-102,0521_860-20220615/0521_860-20220615-090737-108-0.json,0521_860-20220615/0521_860-20220615-100709-102-102.json,0521_860-20220615/0521_860-20220615-090737-108-0.txt,0521_860-20220615/0521_860-20220615-100709-102-102.txt
0521,860,20220616,082103,113-0,090232,111-111,0521_860-20220616/0521_860-20220616-082103-113-0.json,0521_860-20220616/0521_860-20220616-090232-111-111.json,0521_860-20220616/0521_860-20220616-082103-113-0.txt,0521_860-20220616/0521_860-20220616-090232-111-111.txt
0521,860,20220617,084438,117-0,092949,117-117,0521_860-20220617/0521_860-20220617-084438-117-0.json,0521_860-20220617/0521_860-20220617-092949-117-117.json,0521_860-20220617/0521_860-20220617-084438-117-0.txt,0521_860-20220617/0521_860-20220617-092949-117-117.txt
0521,860,20220620,083117,90-0,090233,90-90,0521_860-20220620/0521_860-20220620-083117-90-0.json,0521_860-20220620/0521_860-20220620-090233-90-90.json,0521_860-20220620/0521_860-20220620-083117-90-0.txt,0521_860-20220620/0521_860-20220620-090233-90-90.txt
0521,860,20220621,084631,129-0,094452,129-129,0521_860-20220621/0521_860-20220621-084631-129-0.json,0521_860-20220621/0521_860-20220621-094452-129-129.json,0521_860-20220621/0521_860-20220621-084631-129-0.txt,0521_860-20220621/0521_860-20220621-094452-129-129.txt
0521,860,20220622,083837,138-0,084343,136-136,0521_860-20220622/0521_860-20220622-083837-138-0.json,0521_860-20220622/0521_860-20220622-084343-136-136.json,0521_860-20220622/0521_860-20220622-083837-138-0.txt,0521_860-20220622/0521_860-20220622-084343-136-136.txt
0521,861,20220530,062105,106-106,062105,106-106,0521_861-20220530/0521_861-20220530-062105-106-106.json,0521_861-20220530/0521_861-20220530-062105-106-106.json,0521_861-20220530/0521_861-20220530-062105-106-106.txt,0521_861-20220530/0521_861-20220530-062105-106-106.txt
0521,861,20220531,055139,156-0,055851,132-0,0521_861-20220531/0521_861-20220531-055139-156-0.json,0521_861-20220531/0521_861-20220531-055851-132-0.json,0521_861-20220531/0521_861-20220531-055139-156-0.txt,0521_861-20220531/0521_861-20220531-055851-132-0.txt
0521,861,20220601,053528,143-0,053748,139-0,0521_861-20220601/0521_861-20220601-053528-143-0.json,0521_861-20220601/0521_861-20220601-053748-139-0.json,0521_861-20220601/0521_861-20220601-053528-143-0.txt,0521_861-20220601/0521_861-20220601-053748-139-0.txt
0521,861,20220602,060326,140-0,061901,18-0,0521_861-20220602/0521_861-20220602-060326-140-0.json,0521_861-20220602/0521_861-20220602-061901-18-0.json,0521_861-20220602/0521_861-20220602-060326-140-0.txt,0521_861-20220602/0521_861-20220602-061901-18-0.txt
0521,861,20220604,063429,26-0,073326,26-26,0521_861-20220604/0521_861-20220604-063429-26-0.json,0521_861-20220604/0521_861-20220604-073326-26-26.json,0521_861-20220604/0521_861-20220604-063429-26-0.txt,0521_861-20220604/0521_861-20220604-073326-26-26.txt
0521,861,20220608,105127,56-0,105127,56-0,0521_861-20220608/0521_861-20220608-105127-56-0.json,0521_861-20220608/0521_861-20220608-105127-56-0.json,0521_861-20220608/0521_861-20220608-105127-56-0.txt,0521_861-20220608/0521_861-20220608-105127-56-0.txt
0521,861,20220609,073751,154-0,082400,75-75,0521_861-20220609/0521_861-20220609-073751-154-0.json,0521_861-20220609/0521_861-20220609-082400-75-75.json,0521_861-20220609/0521_861-20220609-073751-154-0.txt,0521_861-20220609/0521_861-20220609-082400-75-75.txt
0521,861,20220610,095158,97-0,111222,80-80,0521_861-20220610/0521_861-20220610-095158-97-0.json,0521_861-20220610/0521_861-20220610-111222-80-80.json,0521_861-20220610/0521_861-20220610-095158-97-0.txt,0521_861-20220610/0521_861-20220610-111222-80-80.txt
0521,861,20220613,074303,122-0,090843,59-59,0521_861-20220613/0521_861-20220613-074303-122-0.json,0521_861-20220613/0521_861-20220613-090843-59-59.json,0521_861-20220613/0521_861-20220613-074303-122-0.txt,0521_861-20220613/0521_861-20220613-090843-59-59.txt
0521,861,20220614,061247,130-0,092045,58-57,0521_861-20220614/0521_861-20220614-061247-130-0.json,0521_861-20220614/0521_861-20220614-092045-58-57.json,0521_861-20220614/0521_861-20220614-061247-130-0.txt,0521_861-20220614/0521_861-20220614-092045-58-57.txt
0521,861,20220615,071055,136-0,092648,112-112,0521_861-20220615/0521_861-20220615-071055-136-0.json,0521_861-20220615/0521_861-20220615-092648-112-112.json,0521_861-20220615/0521_861-20220615-071055-136-0.txt,0521_861-20220615/0521_861-20220615-092648-112-112.txt
0521,861,20220616,073616,121-0,084547,48-48,0521_861-20220616/0521_861-20220616-073616-121-0.json,0521_861-20220616/0521_861-20220616-084547-48-48.json,0521_861-20220616/0521_861-20220616-073616-121-0.txt,0521_861-20220616/0521_861-20220616-084547-48-48.txt
0521,861,20220617,073431,56-0,084744,60-60,0521_861-20220617/0521_861-20220617-073431-56-0.json,0521_861-20220617/0521_861-20220617-084744-60-60.json,0521_861-20220617/0521_861-20220617-073431-56-0.txt,0521_861-20220617/0521_861-20220617-084744-60-60.txt
0521,861,20220620,063757,112-0,073331,83-83,0521_861-20220620/0521_861-20220620-063757-112-0.json,0521_861-20220620/0521_861-20220620-073331-83-83.json,0521_861-20220620/0521_861-20220620-063757-112-0.txt,0521_861-20220620/0521_861-20220620-073331-83-83.txt
0521,861,20220621,065744,73-0,081833,71-71,0521_861-20220621/0521_861-20220621-065744-73-0.json,0521_861-20220621/0521_861-20220621-081833-71-71.json,0521_861-20220621/0521_861-20220621-065744-73-0.txt,0521_861-20220621/0521_861-20220621-081833-71-71.txt
0521,861,20220622,064340,114-0,081253,72-72,0521_861-20220622/0521_861-20220622-064340-114-0.json,0521_861-20220622/0521_861-20220622-081253-72-72.json,0521_861-20220622/0521_861-20220622-064340-114-0.txt,0521_861-20220622/0521_861-20220622-081253-72-72.txt
0521,862,20220530,061125,166-166,070541,166-166,0521_862-20220530/0521_862-20220530-061125-166-166.json,0521_862-20220530/0521_862-20220530-070541-166-166.json,0521_862-20220530/0521_862-20220530-061125-166-166.txt,0521_862-20220530/0521_862-20220530-070541-166-166.txt
0521,862,20220601,055133,190-0,071439,157-157,0521_862-20220601/0521_862-20220601-055133-190-0.json,0521_862-20220601/0521_862-20220601-071439-157-157.json,0521_862-20220601/0521_862-20220601-055133-190-0.txt,0521_862-20220601/0521_862-20220601-071439-157-157.txt
0521,862,20220602,055711,147-0,070353,146-146,0521_862-20220602/0521_862-20220602-055711-147-0.json,0521_862-20220602/0521_862-20220602-070353-146-146.json,0521_862-20220602/0521_862-20220602-055711-147-0.txt,0521_862-20220602/0521_862-20220602-070353-146-146.txt
0521,862,20220603,054911,138-0,064952,138-138,0521_862-20220603/0521_862-20220603-054911-138-0.json,0521_862-20220603/0521_862-20220603-064952-138-138.json,0521_862-20220603/0521_862-20220603-054911-138-0.txt,0521_862-20220603/0521_862-20220603-064952-138-138.txt
0521,862,20220607,053915,105-0,062948,102-102,0521_862-20220607/0521_862-20220607-053915-105-0.json,0521_862-20220607/0521_862-20220607-062948-102-102.json,0521_862-20220607/0521_862-20220607-053915-105-0.txt,0521_862-20220607/0521_862-20220607-062948-102-102.txt
0521,862,20220608,055830,178-0,071813,178-178,0521_862-20220608/0521_862-20220608-055830-178-0.json,0521_862-20220608/0521_862-20220608-071813-178-178.json,0521_862-20220608/0521_862-20220608-055830-178-0.txt,0521_862-20220608/0521_862-20220608-071813-178-178.txt
0521,862,20220609,055821,166-0,071538,164-164,0521_862-20220609/0521_862-20220609-055821-166-0.json,0521_862-20220609/0521_862-20220609-071538-164-164.json,0521_862-20220609/0521_862-20220609-055821-166-0.txt,0521_862-20220609/0521_862-20220609-071538-164-164.txt
0521,862,20220610,060111,151-0,065134,149-149,0521_862-20220610/0521_862-20220610-060111-151-0.json,0521_862-20220610/0521_862-20220610-065134-149-149.json,0521_862-20220610/0521_862-20220610-060111-151-0.txt,0521_862-20220610/0521_862-20220610-065134-149-149.txt
0521,862,20220613,060142,153-0,070358,125-125,0521_862-20220613/0521_862-20220613-060142-153-0.json,0521_862-20220613/0521_862-20220613-070358-125-125.json,0521_862-20220613/0521_862-20220613-060142-153-0.txt,0521_862-20220613/0521_862-20220613-070358-125-125.txt
0521,862,20220614,060637,138-0,070353,135-135,0521_862-20220614/0521_862-20220614-060637-138-0.json,0521_862-20220614/0521_862-20220614-070353-135-135.json,0521_862-20220614/0521_862-20220614-060637-138-0.txt,0521_862-20220614/0521_862-20220614-070353-135-135.txt
0521,862,20220615,055827,130-0,063900,127-127,0521_862-20220615/0521_862-20220615-055827-130-0.json,0521_862-20220615/0521_862-20220615-063900-127-127.json,0521_862-20220615/0521_862-20220615-055827-130-0.txt,0521_862-20220615/0521_862-20220615-063900-127-127.txt
0521,862,20220616,054524,136-0,062833,129-129,0521_862-20220616/0521_862-20220616-054524-136-0.json,0521_862-20220616/0521_862-20220616-062833-129-129.json,0521_862-20220616/0521_862-20220616-054524-136-0.txt,0521_862-20220616/0521_862-20220616-062833-129-129.txt
0521,862,20220617,053729,114-0,062223,113-113,0521_862-20220617/0521_862-20220617-053729-114-0.json,0521_862-20220617/0521_862-20220617-062223-113-113.json,0521_862-20220617/0521_862-20220617-053729-114-0.txt,0521_862-20220617/0521_862-20220617-062223-113-113.txt
0521,862,20220620,054117,122-0,063241,122-122,0521_862-20220620/0521_862-20220620-054117-122-0.json,0521_862-20220620/0521_862-20220620-063241-122-122.json,0521_862-20220620/0521_862-20220620-054117-122-0.txt,0521_862-20220620/0521_862-20220620-063241-122-122.txt
0521,862,20220621,055412,141-0,064820,138-138,0521_862-20220621/0521_862-20220621-055412-141-0.json,0521_862-20220621/0521_862-20220621-064820-138-138.json,0521_862-20220621/0521_862-20220621-055412-141-0.txt,0521_862-20220621/0521_862-20220621-064820-138-138.txt
0521,862,20220622,054924,124-0,063214,122-122,0521_862-20220622/0521_862-20220622-054924-124-0.json,0521_862-20220622/0521_862-20220622-063214-122-122.json,0521_862-20220622/0521_862-20220622-054924-124-0.txt,0521_862-20220622/0521_862-20220622-063214-122-122.txt
0521,863,20220530,061011,144-0,061107,144-0,0521_863-20220530/0521_863-20220530-061011-144-0.json,0521_863-20220530/0521_863-20220530-061107-144-0.json,0521_863-20220530/0521_863-20220530-061011-144-0.txt,0521_863-20220530/0521_863-20220530-061107-144-0.txt
0521,863,20220531,062030,161-0,090333,161-161,0521_863-20220531/0521_863-20220531-062030-161-0.json,0521_863-20220531/0521_863-20220531-090333-161-161.json,0521_863-20220531/0521_863-20220531-062030-161-0.txt,0521_863-20220531/0521_863-20220531-090333-161-161.txt
0521,863,20220601,055458,153-0,074634,150-150,0521_863-20220601/0521_863-20220601-055458-153-0.json,0521_863-20220601/0521_863-20220601-074634-150-150.json,0521_863-20220601/0521_863-20220601-055458-153-0.txt,0521_863-20220601/0521_863-20220601-074634-150-150.txt
0521,863,20220602,061938,121-0,073358,121-121,0521_863-20220602/0521_863-20220602-061938-121-0.json,0521_863-20220602/0521_863-20220602-073358-121-121.json,0521_863-20220602/0521_863-20220602-061938-121-0.txt,0521_863-20220602/0521_863-20220602-073358-121-121.txt
0521,863,20220607,054210,72-0,101817,42-42,0521_863-20220607/0521_863-20220607-054210-72-0.json,0521_863-20220607/0521_863-20220607-101817-42-42.json,0521_863-20220607/0521_863-20220607-054210-72-0.txt,0521_863-20220607/0521_863-20220607-101817-42-42.txt
0521,863,20220608,054718,147-0,065124,146-146,0521_863-20220608/0521_863-20220608-054718-147-0.json,0521_863-20220608/0521_863-20220608-065124-146-146.json,0521_863-20220608/0521_863-20220608-054718-147-0.txt,0521_863-20220608/0521_863-20220608-065124-146-146.txt
0521,863,20220609,053533,121-0,063305,121-121,0521_863-20220609/0521_863-20220609-053533-121-0.json,0521_863-20220609/0521_863-20220609-063305-121-121.json,0521_863-20220609/0521_863-20220609-053533-121-0.txt,0521_863-20220609/0521_863-20220609-063305-121-121.txt
0521,863,20220610,054507,111-0,063139,110-110,0521_863-20220610/0521_863-20220610-054507-111-0.json,0521_863-20220610/0521_863-20220610-063139-110-110.json,0521_863-20220610/0521_863-20220610-054507-111-0.txt,0521_863-20220610/0521_863-20220610-063139-110-110.txt
0521,863,20220613,052949,102-0,062003,107-107,0521_863-20220613/0521_863-20220613-052949-102-0.json,0521_863-20220613/0521_863-20220613-062003-107-107.json,0521_863-20220613/0521_863-20220613-052949-102-0.txt,0521_863-20220613/0521_863-20220613-062003-107-107.txt
0521,863,20220614,053443,137-0,063345,137-137,0521_863-20220614/0521_863-20220614-053443-137-0.json,0521_863-20220614/0521_863-20220614-063345-137-137.json,0521_863-20220614/0521_863-20220614-053443-137-0.txt,0521_863-20220614/0521_863-20220614-063345-137-137.txt
0521,863,20220615,055401,108-0,071400,106-106,0521_863-20220615/0521_863-20220615-055401-108-0.json,0521_863-20220615/0521_863-20220615-071400-106-106.json,0521_863-20220615/0521_863-20220615-055401-108-0.txt,0521_863-20220615/0521_863-20220615-071400-106-106.txt
0521,863,20220616,062837,108-108,064246,107-107,0521_863-20220616/0521_863-20220616-062837-108-108.json,0521_863-20220616/0521_863-20220616-064246-107-107.json,0521_863-20220616/0521_863-20220616-062837-108-108.txt,0521_863-20220616/0521_863-20220616-064246-107-107.txt
0521,863,20220617,061120,104-0,070241,101-101,0521_863-20220617/0521_863-20220617-061120-104-0.json,0521_863-20220617/0521_863-20220617-070241-101-101.json,0521_863-20220617/0521_863-20220617-061120-104-0.txt,0521_863-20220617/0521_863-20220617-070241-101-101.txt
0521,863,20220620,070450,106-0,075031,102-102,0521_863-20220620/0521_863-20220620-070450-106-0.json,0521_863-20220620/0521_863-20220620-075031-102-102.json,0521_863-20220620/0521_863-20220620-070450-106-0.txt,0521_863-20220620/0521_863-20220620-075031-102-102.txt
0521,863,20220621,112511,111-0,114547,108-0,0521_863-20220621/0521_863-20220621-112511-111-0.json,0521_863-20220621/0521_863-20220621-114547-108-0.json,0521_863-20220621/0521_863-20220621-112511-111-0.txt,0521_863-20220621/0521_863-20220621-114547-108-0.txt
0521,863,20220622,052810,89-0,102238,45-45,0521_863-20220622/0521_863-20220622-052810-89-0.json,0521_863-20220622/0521_863-20220622-102238-45-45.json,0521_863-20220622/0521_863-20220622-052810-89-0.txt,0521_863-20220622/0521_863-20220622-102238-45-45.txt
0521,864,20220530,083425,142-0,105540,169-169,0521_864-20220530/0521_864-20220530-083425-142-0.json,0521_864-20220530/0521_864-20220530-105540-169-169.json,0521_864-20220530/0521_864-20220530-083425-142-0.txt,0521_864-20220530/0521_864-20220530-105540-169-169.txt
0521,864,20220531,095045,184-0,113118,110-110,0521_864-20220531/0521_864-20220531-095045-184-0.json,0521_864-20220531/0521_864-20220531-113118-110-110.json,0521_864-20220531/0521_864-20220531-095045-184-0.txt,0521_864-20220531/0521_864-20220531-113118-110-110.txt
0521,864,20220603,111401,137-0,111401,137-0,0521_864-20220603/0521_864-20220603-111401-137-0.json,0521_864-20220603/0521_864-20220603-111401-137-0.json,0521_864-20220603/0521_864-20220603-111401-137-0.txt,0521_864-20220603/0521_864-20220603-111401-137-0.txt
0521,864,20220607,081648,143-0,095056,136-136,0521_864-20220607/0521_864-20220607-081648-143-0.json,0521_864-20220607/0521_864-20220607-095056-136-136.json,0521_864-20220607/0521_864-20220607-081648-143-0.txt,0521_864-20220607/0521_864-20220607-095056-136-136.txt
0521,864,20220608,083023,170-0,102200,189-189,0521_864-20220608/0521_864-20220608-083023-170-0.json,0521_864-20220608/0521_864-20220608-102200-189-189.json,0521_864-20220608/0521_864-20220608-083023-170-0.txt,0521_864-20220608/0521_864-20220608-102200-189-189.txt
0521,864,20220609,085046,154-0,101604,130-130,0521_864-20220609/0521_864-20220609-085046-154-0.json,0521_864-20220609/0521_864-20220609-101604-130-130.json,0521_864-20220609/0521_864-20220609-085046-154-0.txt,0521_864-20220609/0521_864-20220609-101604-130-130.txt
0521,864,20220610,084037,192-0,084740,192-192,0521_864-20220610/0521_864-20220610-084037-192-0.json,0521_864-20220610/0521_864-20220610-084740-192-192.json,0521_864-20220610/0521_864-20220610-084037-192-0.txt,0521_864-20220610/0521_864-20220610-084740-192-192.txt
